Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
297,3,0.0,0,2,1,0,1,127,2018,8,26,1,,0,0,128.7,0.0,1
298,2,0.0,0,4,1,0,1,18,2018,5,31,1,0.0,0,0,112.8,,1
299,2,0.0,2,1,2,0,2,220,2018,9,17,2,,0,0,172.0,0.0,1
300,2,2.0,1,2,1,0,3,4,2018,10,28,1,0.0,0,0,233.33,0.0,1
301,1,0.0,2,1,3,0,2,89,2018,12,17,1,0.0,0,0,79.2,2.0,2
302,2,0.0,0,2,2,0,1,80,2017,10,9,2,0.0,0,0,136.0,0.0,2
303,2,0.0,1,2,2,0,2,418,2018,9,26,1,0.0,0,0,107.0,0.0,1
304,2,0.0,1,0,3,0,2,4,2018,9,19,2,0.0,0,0,85.0,,2
305,2,,0,1,3,0,2,4,2018,2,13,1,0.0,0,0,79.0,0.0,2
306,2,0.0,1,4,3,0,2,148,2018,8,22,1,0.0,0,0,90.9,,1
307,2,0.0,0,5,1,0,2,230,2018,9,6,1,,0,0,137.0,1.0,1
308,2,0.0,2,4,1,0,2,132,2018,7,22,1,0.0,0,0,100.87,1.0,2
309,2,1.0,0,1,2,1,2,14,2018,3,24,1,0.0,0,0,215.5,2.0,2
310,2,0.0,0,1,3,0,2,17,2018,11,18,1,0.0,0,0,65.1,1.0,2
311,2,0.0,2,0,2,0,2,386,2018,10,23,1,0.0,0,0,115.0,1.0,1
312,2,0.0,2,2,1,0,2,244,2018,10,22,1,0.0,0,0,90.95,2.0,2
313,2,0.0,2,2,1,0,2,60,2018,3,20,1,0.0,0,0,75.0,0.0,1
314,1,0.0,0,1,2,0,3,0,2018,3,30,4,1.0,0,1,0.0,1.0,2
315,2,0.0,1,2,1,0,2,101,2018,4,4,1,,0,0,80.0,0.0,1
316,2,2.0,0,2,1,0,3,110,2018,10,14,1,0.0,0,0,190.8,0.0,1
317,1,0.0,1,0,1,1,2,3,2018,11,28,3,1.0,0,1,88.0,0.0,2
318,2,0.0,2,1,3,0,2,6,2018,5,8,1,0.0,0,0,108.0,2.0,2
319,1,0.0,0,3,3,0,2,110,2018,11,2,1,0.0,0,0,85.87,1.0,2
320,2,0.0,0,2,1,0,2,59,2017,10,29,2,,0,0,85.0,0.0,2
321,2,0.0,2,1,2,0,2,122,2018,3,27,2,0.0,0,0,107.0,1.0,2
322,2,1.0,0,1,1,0,2,119,2018,6,28,1,0.0,0,0,112.5,0.0,1
323,2,0.0,0,1,1,0,2,28,2018,5,21,1,0.0,0,0,141.0,1.0,1
324,3,0.0,0,3,1,0,1,88,2018,12,28,1,0.0,0,0,125.66,3.0,2
325,2,0.0,0,3,1,0,2,87,2018,6,9,1,0.0,0,0,97.71,0.0,2
326,2,,1,2,1,0,2,193,2018,6,20,1,0.0,0,0,120.0,0.0,1
327,2,0.0,0,4,3,0,2,134,2018,7,13,1,0.0,0,0,89.25,0.0,2
328,2,0.0,1,2,1,0,2,20,2018,10,3,1,0.0,0,0,149.0,1.0,2
329,2,2.0,2,2,1,0,3,159,2018,12,30,1,0.0,0,0,149.6,0.0,2
330,2,0.0,1,2,1,0,1,24,2018,2,26,1,0.0,0,0,109.33,1.0,1
331,2,0.0,0,2,2,0,2,39,2017,8,14,2,0.0,0,0,101.5,0.0,2
332,1,0.0,1,3,1,0,2,118,2018,6,6,2,0.0,0,0,110.0,,2
333,1,0.0,0,1,1,0,2,0,2018,1,20,4,1.0,0,2,0.0,0.0,2
334,2,0.0,1,4,1,0,2,148,2017,12,30,2,0.0,0,0,67.0,0.0,2
335,2,0.0,2,4,3,0,2,228,2018,8,27,1,0.0,0,0,80.75,0.0,1
336,2,0.0,2,3,1,0,2,54,2018,11,17,1,0.0,0,0,88.4,1.0,1
337,1,0.0,0,2,1,0,2,30,2018,3,4,1,0.0,0,0,77.5,,2
338,1,,0,1,1,0,2,8,2018,7,28,3,1.0,1,17,65.0,1.0,2
339,1,0.0,0,1,1,0,2,2,2018,3,2,2,0.0,0,0,55.0,0.0,2
340,2,,2,0,2,0,2,386,2018,10,23,1,0.0,0,0,115.0,1.0,1
341,2,0.0,2,6,1,0,2,106,2018,7,8,2,0.0,0,0,72.25,2.0,2
342,1,0.0,1,2,1,0,2,32,2018,2,5,1,0.0,0,0,72.9,0.0,1
343,2,0.0,0,5,1,1,4,5,2017,12,22,4,0.0,0,0,1.6,0.0,2
344,2,0.0,0,2,1,0,2,263,2018,10,21,1,0.0,0,0,110.0,0.0,1
345,2,0.0,0,4,1,0,2,120,2018,8,10,1,0.0,0,0,114.3,0.0,1
346,2,0.0,2,2,1,0,2,89,2018,5,8,1,0.0,0,0,128.85,0.0,2
347,2,0.0,1,4,2,0,2,54,2018,3,14,2,0.0,0,0,92.0,1.0,2
348,1,,0,2,1,0,2,29,2017,9,30,1,0.0,0,0,90.25,2.0,2
349,1,0.0,0,0,1,0,2,4,2018,2,27,4,0.0,0,0,0.0,1.0,2
350,2,,0,3,1,0,1,8,2017,11,11,1,0.0,0,0,107.0,1.0,2
351,1,0.0,0,1,1,0,2,10,2018,3,31,3,,0,0,95.0,0.0,1
352,2,0.0,2,2,1,0,2,141,2018,9,4,1,0.0,0,0,133.65,2.0,2
353,1,0.0,0,1,1,0,2,8,2018,12,6,1,0.0,0,0,72.38,1.0,2
354,2,0.0,0,1,2,0,2,0,2018,7,13,1,0.0,0,0,210.0,0.0,1
355,2,0.0,2,2,1,0,2,159,2018,5,13,1,0.0,0,0,114.75,,1
356,2,0.0,0,3,1,0,2,158,2018,7,7,1,0.0,0,0,114.3,0.0,1
357,2,0.0,1,1,3,0,2,175,2018,7,23,1,0.0,0,0,85.5,1.0,2
358,2,0.0,0,2,1,0,2,37,2018,11,17,1,0.0,0,0,104.0,2.0,2
359,2,0.0,2,1,1,0,1,44,2018,9,25,1,0.0,0,0,149.4,0.0,1
360,2,0.0,2,3,3,0,2,159,2018,9,18,2,0.0,0,0,87.72,1.0,2
361,2,0.0,1,2,1,0,2,33,2018,2,5,1,0.0,0,0,80.3,1.0,2
362,2,0.0,0,1,1,0,2,258,2018,9,29,1,0.0,0,0,106.2,1.0,1
363,2,0.0,0,1,1,0,2,105,2018,4,6,1,0.0,0,0,75.0,0.0,1
364,3,0.0,0,4,2,0,1,126,2018,8,16,1,0.0,0,0,195.75,0.0,1
365,2,0.0,0,1,1,0,4,222,2018,8,11,1,,0,0,86.63,0.0,1
366,2,0.0,1,0,3,0,2,60,2018,4,17,1,0.0,0,0,94.5,0.0,2
367,2,0.0,2,3,1,0,1,86,2018,8,4,1,0.0,0,0,82.45,0.0,1
368,2,0.0,0,1,3,0,2,1,2018,9,15,1,0.0,0,0,159.0,1.0,2
369,2,0.0,0,1,3,0,2,34,2017,10,8,1,0.0,0,0,86.4,,2
370,2,0.0,0,3,1,0,2,16,2018,12,8,1,0.0,0,0,108.67,0.0,2
371,2,1.0,1,3,1,0,2,2,2018,2,1,1,,0,0,93.0,2.0,2
372,2,0.0,2,3,1,0,1,170,2018,8,11,1,0.0,0,0,112.2,1.0,1
373,2,0.0,0,2,1,1,2,2,2018,1,22,1,0.0,0,0,98.0,1.0,2
374,2,,1,1,2,0,6,96,2017,9,28,1,0.0,0,0,138.0,0.0,1
375,1,0.0,1,0,1,0,2,5,2018,9,26,4,,0,0,0.0,0.0,2
376,2,0.0,0,4,1,0,2,85,2018,3,29,1,0.0,0,0,82.45,0.0,2
377,2,0.0,1,1,1,0,3,20,2018,12,31,1,0.0,0,0,208.0,1.0,2
378,2,0.0,0,2,1,0,2,122,2018,4,15,2,0.0,0,0,85.0,0.0,2
379,2,0.0,0,3,1,0,2,38,2017,12,31,2,0.0,0,0,118.0,1.0,2
380,1,,0,1,1,0,2,1,2018,5,31,1,0.0,0,0,125.0,0.0,2
381,2,0.0,0,3,3,0,2,184,2018,11,24,1,0.0,0,0,69.9,0.0,1
382,1,0.0,0,2,1,0,2,188,2018,6,15,1,0.0,0,0,130.0,0.0,1
383,2,0.0,1,2,1,0,2,129,2018,5,13,2,0.0,0,0,80.75,2.0,2
384,2,2.0,1,0,3,0,3,35,2017,12,28,1,0.0,0,0,150.3,1.0,2
385,2,,0,1,1,0,2,39,2018,12,27,2,0.0,0,0,65.0,1.0,2
386,2,0.0,0,4,1,0,2,55,2018,3,29,1,0.0,0,0,85.85,0.0,2
387,1,0.0,0,1,1,0,2,99,2018,2,19,3,0.0,0,0,81.0,0.0,2
388,2,1.0,1,2,1,0,2,49,2018,8,15,1,0.0,0,0,152.1,0.0,1
389,1,0.0,0,2,2,0,2,256,2018,6,15,2,0.0,0,0,90.0,0.0,2
390,1,0.0,1,1,2,0,2,247,2018,6,6,2,0.0,0,0,90.0,0.0,2
391,2,0.0,0,2,2,0,2,102,2017,10,16,1,0.0,0,0,101.5,0.0,1
392,2,0.0,0,1,3,0,2,5,2018,6,2,1,0.0,0,0,119.0,0.0,2
393,1,0.0,0,2,1,0,2,1,2017,10,2,2,0.0,0,0,100.0,,2
394,2,0.0,1,1,1,0,1,139,2018,9,5,2,0.0,0,0,90.95,0.0,2
395,2,0.0,2,0,1,0,2,24,2018,6,12,1,0.0,0,0,94.35,3.0,2
396,1,0.0,5,10,1,0,2,11,2018,5,9,5,0.0,0,0,95.0,0.0,1
397,2,0.0,0,2,1,0,2,27,2017,9,30,2,0.0,0,0,108.0,0.0,2
398,2,,0,5,1,0,1,128,2018,10,11,1,0.0,0,0,132.3,0.0,1
399,2,0.0,0,2,1,0,2,27,2017,9,30,2,0.0,0,0,108.0,0.0,2
400,1,0.0,1,0,1,0,2,14,2018,12,5,3,0.0,0,0,67.0,0.0,2
401,2,0.0,2,2,3,0,2,57,2018,3,12,1,0.0,0,0,45.9,0.0,2
402,2,0.0,2,3,1,0,2,268,2018,4,8,1,0.0,0,0,78.0,,1
403,2,0.0,0,2,3,0,2,0,2018,7,8,1,0.0,0,0,143.5,0.0,2
404,2,0.0,3,9,1,0,1,215,2018,7,6,1,0.0,0,0,99.45,1.0,2
405,1,0.0,1,0,3,0,2,20,2018,2,14,2,0.0,0,0,58.4,0.0,2
406,2,0.0,2,1,1,0,2,10,2018,10,2,2,0.0,0,0,85.0,0.0,2
407,1,0.0,0,3,1,0,2,161,2018,9,8,2,0.0,0,0,116.1,0.0,1
408,3,0.0,1,1,1,0,1,45,2018,4,30,1,0.0,0,0,159.3,0.0,1
409,2,0.0,0,4,3,1,2,8,2018,8,9,1,0.0,0,0,148.0,1.0,2
410,1,0.0,2,0,1,0,2,4,2017,9,20,2,0.0,0,0,111.2,0.0,2
411,2,0.0,2,4,1,0,2,6,2017,8,12,1,0.0,0,0,90.0,2.0,2
412,2,0.0,0,3,1,0,2,0,2018,2,4,1,0.0,0,0,98.33,0.0,2
413,1,0.0,0,2,3,0,2,6,2018,12,6,1,,0,0,79.2,,2
414,1,0.0,2,1,1,0,2,116,2018,2,28,1,0.0,0,0,61.0,0.0,1
415,1,,0,4,1,0,2,92,2017,10,7,2,0.0,0,0,65.0,0.0,2
416,2,0.0,1,2,1,0,2,74,2018,12,30,2,0.0,0,0,145.1,0.0,2
417,1,0.0,0,2,1,0,2,39,2018,3,4,1,0.0,0,0,76.5,0.0,1
418,2,0.0,2,3,2,0,2,25,2018,4,15,1,0.0,0,0,149.4,0.0,1
419,2,0.0,0,2,3,0,2,11,2018,9,2,1,0.0,0,0,124.0,,2
420,2,0.0,2,2,1,0,2,229,2018,10,22,1,0.0,0,0,89.25,,1
421,2,1.0,1,1,1,0,2,8,2018,8,13,1,0.0,0,0,159.5,0.0,2
422,2,1.0,1,3,1,0,2,57,2018,8,15,1,0.0,0,0,152.1,0.0,2
423,2,0.0,1,3,2,0,1,9,2018,6,27,1,0.0,0,0,194.0,,2
424,2,0.0,0,1,1,0,2,68,2018,5,19,1,0.0,0,0,97.71,1.0,2
425,2,0.0,1,2,3,0,2,3,2017,9,21,1,0.0,0,0,133.0,2.0,2
426,2,0.0,1,1,1,0,2,188,2018,8,13,1,0.0,0,0,105.3,0.0,1
427,1,0.0,0,1,1,0,2,99,2018,2,19,3,0.0,0,0,80.0,,2
428,1,0.0,0,2,1,0,2,164,2017,10,2,2,,0,0,100.0,0.0,2
429,3,0.0,1,0,1,0,1,63,2018,7,17,1,0.0,0,0,137.7,0.0,2
430,2,0.0,0,1,1,0,2,6,2018,11,9,3,0.0,0,0,179.38,0.0,2
431,2,0.0,0,1,1,0,1,16,2018,5,25,2,0.0,0,0,107.0,0.0,2
432,2,0.0,0,3,1,0,2,279,2018,10,12,1,0.0,0,0,110.0,0.0,1
433,1,0.0,2,5,1,0,1,3,2018,9,11,1,,0,0,179.71,1.0,1
434,3,0.0,2,2,1,0,2,144,2018,7,22,2,0.0,0,0,96.9,0.0,2
435,2,0.0,0,3,1,0,2,2,2018,6,2,1,0.0,0,0,12.0,0.0,2
436,2,0.0,2,2,1,0,2,175,2018,11,12,1,0.0,0,0,83.01,2.0,1
437,2,0.0,1,3,1,0,2,160,2018,6,30,1,,0,0,90.95,,2
438,2,1.0,1,2,1,0,2,35,2018,3,25,1,0.0,0,0,140.1,2.0,2
439,2,0.0,0,3,1,0,2,259,2018,5,5,1,0.0,0,0,90.0,0.0,1
440,2,2.0,0,1,1,1,3,238,2018,6,18,1,0.0,0,0,178.2,1.0,1
441,2,0.0,1,0,3,0,2,1,2018,8,7,1,0.0,0,0,98.0,1.0,2
442,1,0.0,0,2,1,0,2,64,2018,5,17,3,0.0,0,0,130.0,0.0,2
443,2,0.0,0,1,1,0,2,31,2018,3,23,1,0.0,0,0,126.9,,1
444,2,0.0,2,4,1,0,2,46,2018,8,28,1,0.0,0,0,81.31,0.0,2
445,2,0.0,0,3,1,0,2,50,2018,1,14,2,0.0,0,0,52.0,1.0,2
446,3,0.0,0,1,1,1,1,59,2018,9,7,1,,0,0,139.5,,2
447,2,,1,2,1,0,2,305,2018,11,4,2,,0,0,89.0,0.0,1
448,2,,0,2,1,0,2,6,2018,3,11,1,0.0,0,0,127.0,0.0,1
449,2,0.0,1,0,3,0,2,49,2018,7,11,1,0.0,0,0,93.15,0.0,1
450,2,0.0,0,4,1,0,2,73,2017,7,7,1,0.0,0,0,68.0,0.0,1
451,2,0.0,2,3,1,0,2,245,2018,10,13,1,0.0,0,0,106.59,0.0,1
452,2,0.0,0,3,1,0,1,17,2018,8,24,1,0.0,0,0,165.0,1.0,2
453,2,0.0,1,5,1,0,2,20,2018,1,4,2,0.0,0,0,48.33,0.0,2
454,2,0.0,0,2,1,0,2,107,2018,6,10,2,0.0,0,0,130.0,1.0,2
455,2,0.0,0,3,1,0,2,19,2017,10,6,2,1.0,1,0,90.0,0.0,2
456,2,0.0,1,2,1,0,2,155,2018,9,2,1,0.0,0,0,126.9,1.0,1
457,2,0.0,0,4,1,0,2,51,2018,11,16,2,0.0,0,0,75.0,0.0,2
458,2,0.0,2,2,1,0,2,108,2018,3,13,1,0.0,0,0,65.96,0.0,2
459,2,0.0,0,1,1,0,2,67,2018,3,26,2,0.0,0,0,89.24,1.0,2
460,2,0.0,0,3,1,0,1,30,2018,10,5,1,0.0,0,0,157.5,2.0,2
461,1,0.0,0,2,1,0,2,230,2018,10,7,1,0.0,0,0,103.5,0.0,1
462,1,0.0,0,1,1,0,2,2,2017,7,29,3,0.0,0,0,65.0,0.0,2
463,2,,0,2,1,0,1,38,2018,2,5,1,0.0,0,0,87.3,,1
464,2,0.0,2,2,1,0,1,77,2018,5,14,1,0.0,0,0,134.85,1.0,2
465,2,0.0,2,0,1,0,2,13,2018,4,10,1,0.0,0,0,118.0,0.0,2
466,2,0.0,0,3,3,0,2,20,2018,12,7,1,0.0,0,0,81.3,0.0,2
467,2,0.0,2,1,1,0,1,27,2018,11,12,1,0.0,0,0,119.33,1.0,2
468,3,0.0,2,1,1,0,1,51,2018,5,7,1,0.0,0,0,159.3,0.0,1
469,2,0.0,0,2,3,0,2,80,2018,12,2,1,0.0,0,0,88.0,1.0,2
470,1,0.0,0,1,1,0,2,10,2018,1,15,1,0.0,0,0,72.9,0.0,2
471,2,1.0,2,2,1,0,2,33,2018,5,1,1,0.0,0,0,143.1,0.0,1
472,2,0.0,2,2,1,0,1,32,2017,12,27,1,0.0,0,0,65.55,0.0,2
473,2,,0,1,1,0,2,6,2017,12,31,2,0.0,0,0,77.5,0.0,2
474,2,0.0,0,1,1,0,2,157,2017,8,14,1,0.0,0,0,76.5,,2
475,2,0.0,0,1,1,0,2,14,2017,9,15,1,0.0,0,0,96.0,1.0,2
476,1,0.0,1,0,1,0,2,86,2018,6,26,3,1.0,0,5,65.0,0.0,2
477,1,0.0,0,1,1,0,2,9,2017,10,30,2,0.0,0,0,95.0,0.0,2
478,2,0.0,0,4,1,0,1,83,2018,10,19,1,0.0,0,0,132.3,2.0,2
479,1,0.0,0,1,1,1,2,1,2018,4,13,3,1.0,0,2,67.0,1.0,2
480,2,0.0,2,1,2,0,2,131,2017,8,15,2,0.0,0,0,94.5,0.0,2
481,2,0.0,0,4,1,0,2,61,2017,10,13,1,0.0,0,0,89.25,1.0,2
482,2,0.0,1,2,3,0,2,13,2018,10,17,1,0.0,0,0,140.0,2.0,2
483,1,0.0,0,4,1,0,2,33,2017,10,6,1,0.0,0,0,89.78,1.0,1
484,2,0.0,2,2,2,0,2,61,2018,9,3,2,0.0,0,0,106.25,1.0,2
485,2,0.0,0,1,1,0,4,1,2017,12,19,1,0.0,0,0,77.25,,2
486,2,,0,3,1,0,2,4,2018,2,25,1,0.0,0,0,93.0,1.0,2
487,2,0.0,2,2,1,0,2,179,2018,9,30,1,0.0,0,0,113.4,0.0,1
488,2,,2,3,2,0,1,53,2018,12,31,1,0.0,0,0,194.4,3.0,2
489,2,0.0,1,0,1,0,2,51,2018,9,4,1,0.0,0,0,109.8,,2
490,2,0.0,2,3,1,0,1,76,2018,3,20,1,0.0,0,0,110.15,1.0,2
491,3,,1,2,1,0,1,46,2018,9,2,1,0.0,0,0,142.2,0.0,2
492,1,0.0,2,4,1,0,2,29,2018,2,20,1,0.0,0,0,73.42,0.0,1
493,2,0.0,1,2,1,0,1,5,2018,4,22,1,0.0,0,0,136.0,1.0,2
494,2,0.0,2,2,1,0,2,43,2018,11,19,2,,0,0,68.0,0.0,2
495,1,0.0,0,1,1,0,2,0,2017,10,13,3,0.0,0,0,65.0,0.0,2
496,2,0.0,0,1,3,0,2,34,2018,12,16,1,0.0,0,0,88.0,2.0,2
497,2,0.0,2,1,3,0,2,71,2017,7,5,1,,0,0,55.8,0.0,1
498,1,0.0,0,1,1,0,2,0,2017,12,10,4,0.0,0,0,0.0,0.0,2
499,2,0.0,2,3,3,0,2,28,2018,7,2,1,0.0,0,0,130.66,1.0,2
500,2,0.0,0,2,1,0,2,177,2018,6,3,1,0.0,0,0,100.0,0.0,1
501,1,0.0,1,0,1,1,2,13,2018,12,5,1,0.0,0,0,96.0,0.0,2
502,2,0.0,0,5,1,0,1,44,2018,10,18,1,0.0,0,0,143.44,,2
503,2,0.0,2,1,1,0,2,11,2017,11,1,1,0.0,0,0,87.0,1.0,2
504,1,0.0,0,2,1,0,2,64,2018,5,17,3,0.0,0,0,130.0,0.0,2
505,2,0.0,2,1,1,0,2,66,2017,7,11,1,0.0,0,0,58.9,0.0,2
506,2,,0,1,1,0,2,50,2018,5,21,1,0.0,0,0,126.9,,1
507,2,2.0,0,1,3,0,3,3,2017,8,13,1,0.0,0,0,153.0,0.0,2
508,3,,2,5,1,0,2,231,2018,8,23,2,0.0,0,0,96.9,2.0,2
509,2,0.0,1,1,1,0,1,7,2018,11,7,1,0.0,0,0,215.0,1.0,2
510,2,0.0,0,1,1,0,2,443,2018,4,29,1,0.0,0,0,65.0,0.0,1
511,2,0.0,1,2,1,0,2,133,2018,3,11,2,0.0,0,0,42.17,1.0,2
512,2,0.0,2,3,1,0,2,48,2018,11,6,2,0.0,0,0,75.0,0.0,2
513,2,2.0,0,3,1,0,3,18,2018,2,11,1,0.0,0,0,171.0,0.0,2
514,2,0.0,0,2,2,0,2,292,2018,7,21,1,0.0,0,0,115.0,0.0,1
515,2,0.0,2,2,1,0,2,18,2018,12,31,1,0.0,0,0,115.68,2.0,2
516,2,,0,1,3,0,2,100,2018,11,12,1,,0,0,79.2,1.0,2
517,1,0.0,2,2,1,0,2,115,2018,2,27,2,0.0,0,0,76.0,0.0,2
518,2,,2,1,1,0,2,41,2018,3,13,3,0.0,0,0,85.67,0.0,2
519,1,0.0,0,2,2,0,2,273,2017,7,17,2,0.0,0,0,87.0,0.0,2
520,2,0.0,1,3,1,0,2,3,2018,8,29,1,0.0,0,0,146.5,2.0,2
521,2,0.0,1,1,1,0,2,0,2017,11,2,1,0.0,0,0,104.0,,2
522,1,0.0,2,1,1,0,2,1,2018,2,28,1,0.0,0,0,60.0,0.0,1
523,1,0.0,0,3,1,0,2,37,2018,10,13,2,0.0,0,0,95.0,,2
524,2,0.0,0,2,1,0,2,18,2018,11,25,1,0.0,0,0,104.0,0.0,1
525,1,0.0,0,3,1,0,2,29,2018,4,14,1,0.0,0,0,83.57,1.0,2
526,2,0.0,0,4,1,0,2,19,2018,12,6,1,0.0,0,0,89.89,1.0,2
527,2,1.0,2,1,1,0,2,8,2018,2,21,1,0.0,0,0,111.0,,2
528,2,0.0,0,4,1,0,2,323,2018,5,17,2,0.0,0,0,70.0,0.0,1
529,2,0.0,0,2,1,0,2,22,2018,5,20,2,0.0,0,0,140.0,0.0,2
530,2,0.0,2,1,2,0,2,27,2017,12,27,2,0.0,0,0,91.8,1.0,2
531,2,,2,2,1,0,1,107,2018,4,15,1,0.0,0,0,95.2,1.0,2
532,1,0.0,0,1,1,0,2,62,2018,9,28,1,0.0,0,0,101.18,1.0,2
533,2,0.0,0,3,1,0,2,50,2018,1,14,2,0.0,0,0,52.0,,2
534,2,0.0,0,4,3,0,2,31,2018,8,10,1,0.0,0,0,141.55,1.0,2
535,2,0.0,0,1,2,0,2,100,2017,10,16,1,,0,0,108.0,0.0,1
536,2,0.0,2,2,3,0,2,10,2017,12,20,1,0.0,0,0,52.36,1.0,2
537,2,0.0,0,1,1,0,2,3,2018,1,8,1,0.0,0,0,78.3,0.0,2
538,1,0.0,0,2,1,0,2,188,2018,6,15,1,0.0,0,0,130.0,0.0,1
539,2,0.0,0,5,1,0,2,92,2017,10,6,1,0.0,0,0,89.25,1.0,2
540,2,0.0,2,0,2,0,2,386,2018,10,23,2,0.0,0,0,115.0,1.0,1
541,2,0.0,1,2,1,0,4,81,2018,1,29,1,0.0,0,0,62.37,2.0,2
542,1,0.0,1,0,1,0,2,12,2018,6,20,3,1.0,0,7,65.0,1.0,2
543,1,,1,1,1,0,2,5,2018,4,18,1,0.0,0,0,95.0,1.0,2
544,2,0.0,0,2,1,0,2,86,2017,9,24,2,0.0,0,0,105.0,0.0,2
545,2,0.0,0,4,1,0,2,104,2018,7,6,1,0.0,0,0,83.12,1.0,2
546,2,0.0,2,1,1,0,2,48,2018,3,6,2,,0,0,40.67,1.0,2
547,2,0.0,2,2,1,0,2,72,2018,3,27,2,0.0,0,0,68.0,0.0,2
548,2,0.0,2,2,1,0,2,121,2018,9,24,1,0.0,0,0,129.6,1.0,2
549,2,0.0,0,1,3,0,2,0,2018,3,29,1,0.0,0,0,89.0,0.0,2
550,1,0.0,0,1,1,0,2,4,2018,12,16,2,0.0,0,0,70.0,0.0,2
551,2,,1,2,3,0,2,13,2018,10,17,1,0.0,0,0,140.0,2.0,2
552,2,0.0,0,2,1,0,2,211,2018,5,20,1,0.0,0,0,100.0,0.0,1
553,2,0.0,2,3,1,0,2,73,2018,5,12,1,0.0,0,0,119.85,1.0,2
554,2,0.0,0,3,1,0,2,259,2018,5,5,2,0.0,0,0,90.0,0.0,1
555,1,0.0,0,3,1,0,2,76,2017,9,15,2,0.0,0,0,64.6,0.0,2
556,2,0.0,1,2,1,0,2,233,2018,10,14,1,0.0,0,0,90.0,0.0,1
557,2,0.0,0,3,1,0,2,37,2018,10,13,2,0.0,0,0,105.0,0.0,2
558,2,0.0,0,3,1,0,1,65,2018,9,7,1,,0,0,136.8,,1
559,2,0.0,2,4,1,0,1,115,2018,10,15,1,,0,0,132.3,0.0,1
560,1,,0,4,3,0,2,1,2018,6,14,1,,0,0,121.5,1.0,2
561,2,0.0,0,2,1,0,1,82,2018,10,26,1,0.0,0,0,80.39,1.0,2
562,2,0.0,1,1,1,0,2,1,2017,8,10,1,0.0,0,0,105.0,,2
563,1,0.0,1,2,1,0,1,17,2018,5,30,1,0.0,0,0,102.15,0.0,1
564,2,0.0,1,2,1,0,2,193,2018,6,20,2,0.0,0,0,120.0,0.0,1
565,1,0.0,1,0,1,0,2,0,2018,9,12,1,0.0,0,0,159.0,1.0,2
566,1,0.0,1,2,1,1,2,11,2018,4,11,5,0.0,0,0,104.0,0.0,2
567,1,0.0,0,2,1,0,2,188,2018,6,15,2,0.0,0,0,130.0,0.0,1
568,1,0.0,0,3,3,0,2,25,2018,5,10,1,0.0,0,0,129.0,0.0,2
569,3,0.0,2,3,1,0,1,127,2018,7,28,1,0.0,0,0,141.3,0.0,2
570,2,0.0,2,3,1,0,2,6,2017,9,27,1,0.0,0,0,136.75,1.0,2
571,1,0.0,2,5,3,0,2,60,2018,6,17,1,0.0,0,0,96.17,1.0,1
572,2,0.0,0,2,2,0,2,102,2017,10,16,2,0.0,0,0,109.0,0.0,2
573,1,0.0,1,1,1,0,1,6,2018,7,11,1,0.0,0,0,166.0,1.0,2
574,2,0.0,0,4,3,0,2,9,2018,12,28,1,0.0,0,0,95.2,1.0,2
575,1,0.0,0,4,1,0,2,55,2018,12,13,1,0.0,0,0,74.8,2.0,2
576,2,2.0,2,1,2,0,3,57,2018,4,24,1,0.0,0,0,228.6,0.0,1
577,2,0.0,2,1,1,0,2,35,2018,3,13,1,0.0,0,0,81.9,0.0,2
578,2,,1,1,1,0,1,11,2018,9,5,1,0.0,0,0,154.0,0.0,1
579,1,0.0,0,3,1,0,2,46,2018,3,3,1,,0,0,73.9,0.0,1
580,2,,1,3,1,0,2,72,2018,3,24,2,,0,0,62.38,,2
581,1,0.0,0,2,1,0,2,86,2017,9,24,2,0.0,0,0,87.5,0.0,2
582,1,,0,2,2,0,2,74,2017,9,18,2,0.0,0,0,87.0,0.0,2
583,2,0.0,0,2,1,0,2,35,2018,2,12,1,0.0,0,0,80.3,1.0,2
584,2,0.0,1,2,1,0,2,193,2018,6,20,2,0.0,0,0,120.0,0.0,1
585,2,0.0,0,1,1,0,2,105,2018,4,6,1,,0,0,75.0,0.0,1
586,2,1.0,3,6,1,0,1,199,2018,7,23,1,,0,0,94.51,,2
587,1,0.0,0,3,1,0,2,0,2018,5,10,2,0.0,0,0,108.8,0.0,2
588,2,0.0,1,4,1,0,2,37,2017,11,25,1,0.0,0,0,94.18,2.0,2
589,1,0.0,0,1,1,0,2,1,2018,10,13,1,0.0,0,0,130.0,2.0,2
590,2,0.0,2,2,3,0,2,3,2018,10,28,1,0.0,0,0,130.0,2.0,2
591,2,0.0,1,3,1,0,1,35,2017,11,2,2,0.0,0,0,60.0,0.0,2
592,1,0.0,1,0,1,0,2,0,2018,4,25,3,1.0,0,15,65.0,,2
593,2,0.0,0,2,1,0,2,317,2018,9,15,1,0.0,0,0,120.0,,1
594,2,0.0,2,2,1,0,2,67,2018,4,24,1,0.0,0,0,99.45,1.0,2
595,2,0.0,2,3,1,0,2,158,2018,7,3,1,0.0,0,0,99.45,1.0,2
596,2,0.0,0,4,1,0,1,78,2018,4,6,1,0.0,0,0,108.45,1.0,2
